r5k1/5pp1/2Q4p/8/8/5qP1/5P1P/2R3K1 b - -,1/2-1/2,73
r5k1/5pp1/7p/2Q5/8/5qP1/5P1P/2R3K1 w - -,1/2-1/2,74
r5k1/5pp1/7p/2Qq4/8/6P1/5P1P/2R3K1 b - -,1/2-1/2,75
r5k1/5pp1/7p/2pq4/8/2Q3P1/5P1P/2R3K1 w - -,1/2-1/2,76
r5k1/5pp1/2q4p/2pP4/8/2Q3P1/5P1P/2R3K1 b - -,1/2-1/2,77
r5k1/5pp1/2q4p/2pb4/2P5/2Q3P1/5P1P/2R3K1 w - -,1/2-1/2,78
r5k1/5pp1/2q1b2p/2pP4/2P5/2Q3P1/5P1P/2R3K1 b - -,1/2-1/2,79
r5k1/5pp1/2q1b2p/2p5/2PP4/2Q3P1/5P1P/2R3K1 w - -,1/2-1/2,80
r5k1/1q3pp1/2N1b2p/2p5/2PP4/2Q3P1/5P1P/2R3K1 b - -,1/2-1/2,81
r5k1/1q3pp1/2N1b2p/2p5/2P5/2QP2P1/5P1P/2R3K1 w - -,1/2-1/2,82
r5k1/5pp1/2N1b2p/2p5/2P5/1qQP2P1/5P1P/2R3K1 b - -,1/2-1/2,83
r5k1/5pp1/2N1b2p/2p5/2P5/1qbP2P1/5P1P/2R1Q1K1 w - -,1/2-1/2,84
r5k1/5pp1/2N1bb1p/2p5/2P5/1qBP2P1/5P1P/2R1Q1K1 b - -,1/2-1/2,85
r5k1/5pp1/2p1bb1p/2p1N3/2P5/1qBP2P1/5P1P/2R1Q1K1 w - -,1/2-1/2,86
r5k1/5pp1/2p1bb1p/2p1N3/2P5/2BP2P1/2q2P1P/2R1Q1K1 b - -,1/2-1/2,87
r5k1/5pp1/2p1bb1p/2p1N3/2P5/2BP2P1/2q2P1P/1R2Q1K1 w - -,1/2-1/2,88
r5k1/5pp1/2p1bb1p/2p1N3/q1P5/2BP2P1/5P1P/1R2Q1K1 b - -,1/2-1/2,89
r5k1/5pp1/2p1bb1p/2p1N3/q1P5/2BP2P1/1R3P1P/4Q1K1 w - -,1/2-1/2,90
r5k1/5pp1/2p1bb1p/2p1N3/2P5/1qBP2P1/1R3P1P/4Q1K1 b - -,1/2-1/2,91
r5k1/5pp1/2p1bb1p/2p1N3/2P5/1qBP2P1/4RP1P/4Q1K1 w - -,1/2-1/2,92
r5k1/1p3pp1/2B1bb1p/2p1N3/2P5/1qBP2P1/4RP1P/4Q1K1 b - -,1/2-1/2,93
r5k1/1p3pp1/2n1bb1p/2p1N3/2P5/1qBP2P1/4RPBP/4Q1K1 w - -,1/2-1/2,94
r5k1/1p3pp1/4bb1p/n1p1N3/2P5/1qBP2P1/4RPBP/4Q1K1 b - -,1/2-1/2,95
r5k1/1p3pp1/4bb1p/n1p1N3/2PB4/1q1P2P1/4RPBP/4Q1K1 w - -,1/2-1/2,96
r5k1/1pp2pp1/4bb1p/n3N3/2PB4/1q1P2P1/4RPBP/4Q1K1 b - -,1/2-1/2,97
r5k1/1pp2pp1/4bb1p/n3N3/2P5/1q1P2P1/1B2RPBP/4Q1K1 w - -,1/2-1/2,98
r5k1/1pp2pp1/4bb1p/n3N3/2P5/q2P2P1/1B2RPBP/4Q1K1 b - -,1/2-1/2,99
r5k1/1pp2pp1/4bb1p/n3N3/2P5/q2P2P1/4RPBP/B3Q1K1 w - -,1/2-1/2,100
5rk1/1pp2pp1/4bb1p/n3N3/2P5/q2P2P1/4RPBP/B3Q1K1 b - -,1/2-1/2,101
5rk1/1pp2pp1/4bb1p/n3N3/2P1R3/q2P2P1/5PBP/B3Q1K1 w - -,1/2-1/2,102
5rk1/1pp2pp1/4bb1p/n3N3/2P1R3/1q1P2P1/5PBP/B3Q1K1 b - -,1/2-1/2,103
5rk1/1pp2pp1/4bb1p/n3N3/2P1R3/1q1P2P1/5PBP/B2Q2K1 w - -,1/2-1/2,104
5rk1/1pp2pp1/4bb1p/nq2N3/2P1R3/3P2P1/5PBP/B2Q2K1 b - -,1/2-1/2,105
5rk1/1pp2pp1/4bb1p/nq2N3/4R3/2PP2P1/5PBP/B2Q2K1 w - -,1/2-1/2,106
5rk1/1ppq1pp1/4bb1p/nP2N3/4R3/2PP2P1/5PBP/B2Q2K1 b - -,1/2-1/2,107
5rk1/1ppq1pp1/4bb1p/nP2p3/4R3/2PP1NP1/5PBP/B2Q2K1 w - -,1/2-1/2,108
5rk1/1ppq1pp1/2n1bb1p/1P2p3/4R3/2PP1NP1/5PBP/B2Q2K1 b - -,1/2-1/2,109
5rk1/1ppq1pp1/2n1bb1p/1P2p3/4R3/2PP1NP1/1B3PBP/r2Q2K1 w - -,1/2-1/2,110
r4rk1/1ppq1pp1/2n1bb1p/1P2p3/4R3/2PP1NP1/1B3PBP/R2Q2K1 b - -,1/2-1/2,111
r4rk1/1ppq1pp1/2n1bb1p/1p2p3/P3R3/2PP1NP1/1B3PBP/R2Q2K1 w - -,1/2-1/2,112
r4rk1/1ppq1pp1/p1n1bb1p/1P2p3/P3R3/2PP1NP1/1B3PBP/R2Q2K1 b - -,1/2-1/2,113
r4rk1/1ppq1pp1/p1n1bb1p/4p3/PP2R3/2PP1NP1/1B3PBP/R2Q2K1 w - -,1/2-1/2,114
r2q1rk1/1pp2pp1/p1n1bb1p/4p3/PP2R3/2PP1NP1/1B3PBP/R2Q2K1 b - -,1/2-1/2,115
r2q1rk1/1pp2pp1/p1n1bb1p/4p3/1P2R3/2PP1NP1/PB3PBP/R2Q2K1 w - -,1/2-1/2,116
r2q1rk1/1pp1bpp1/p1n1b2p/4p3/1P2R3/2PP1NP1/PB3PBP/R2Q2K1 b - -,1/2-1/2,117
r2q1rk1/1pp1bpp1/p1n1b2p/4p3/1P2n3/2PP1NP1/PB3PBP/R2QR1K1 w - -,1/2-1/2,118
r2q1rk1/1pp1bpp1/p1n1bn1p/4p3/1P2N3/2PP1NP1/PB3PBP/R2QR1K1 b - -,1/2-1/2,119
r2q1rk1/1pp1bpp1/p1n1bn1p/4p3/1P2N3/2PP1NP1/P4PBP/R1BQR1K1 w - -,1/2-1/2,120
r2q1rk1/ppp1bpp1/2n1bn1p/4p3/1P2N3/2PP1NP1/P4PBP/R1BQR1K1 b - -,1/2-1/2,121
r2q1rk1/ppp1bpp1/2n1bn1p/4p3/4N3/2PP1NP1/PP3PBP/R1BQR1K1 w - -,1/2-1/2,122
r1bq1rk1/ppp1bpp1/2n2n1p/4p3/4N3/2PP1NP1/PP3PBP/R1BQR1K1 b - -,1/2-1/2,123
r1bq1rk1/ppp1bpp1/2n2n1p/4p3/4N3/2PP1NP1/PP3PBP/R1BQ1RK1 w - -,1/2-1/2,124
r1bq1rk1/ppp2pp1/2nb1n1p/4p3/4N3/2PP1NP1/PP3PBP/R1BQ1RK1 b - -,1/2-1/2,125
r1bq1rk1/ppp2pp1/2nb1n1p/4p3/4p3/2PP1NP1/PP1N1PBP/R1BQ1RK1 w - -,1/2-1/2,126
r1bq1rk1/ppp2pp1/2nb1n1p/3pp3/4P3/2PP1NP1/PP1N1PBP/R1BQ1RK1 b - -,1/2-1/2,127
r1bq1rk1/ppp2pp1/2nb1n1p/3pp3/8/2PP1NP1/PP1NPPBP/R1BQ1RK1 w - -,1/2-1/2,128
r1bqk2r/ppp2pp1/2nb1n1p/3pp3/8/2PP1NP1/PP1NPPBP/R1BQ1RK1 b kq -,1/2-1/2,129
r1bqk2r/ppp2pp1/2nb1n1p/3pp3/8/2PP1NP1/PP1NPPBP/R1BQK2R w KQkq -,1/2-1/2,130
r1bqk1nr/ppp2pp1/2nb3p/3pp3/8/2PP1NP1/PP1NPPBP/R1BQK2R b KQkq -,1/2-1/2,131
r1bqk1nr/ppp2pp1/2nb3p/3pp3/8/2PP1NP1/PP2PPBP/RNBQK2R w KQkq -,1/2-1/2,132
r1bqk1nr/ppp2ppp/2nb4/3pp3/8/2PP1NP1/PP2PPBP/RNBQK2R b KQkq -,1/2-1/2,133
r1bqk1nr/ppp2ppp/2nb4/3pp3/8/2P2NP1/PP1PPPBP/RNBQK2R w KQkq -,1/2-1/2,134
r1bqkbnr/ppp2ppp/2n5/3pp3/8/2P2NP1/PP1PPPBP/RNBQK2R b KQkq -,1/2-1/2,135
r1bqkbnr/ppp2ppp/2n5/3pp3/8/2P3P1/PP1PPPBP/RNBQK1NR w KQkq -,1/2-1/2,136
rnbqkbnr/ppp2ppp/8/3pp3/8/2P3P1/PP1PPPBP/RNBQK1NR b KQkq -,1/2-1/2,137
rnbqkbnr/ppp2ppp/8/3pp3/8/6P1/PPPPPPBP/RNBQK1NR w KQkq -,1/2-1/2,138
rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPPBP/RNBQK1NR b KQkq -,1/2-1/2,139
rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq -,1/2-1/2,140
rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq -,1/2-1/2,141
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq -,1/2-1/2,142
8/7p/1p3p1P/4n3/3N4/2p1KP1P/1k6/8 b - -,0-1,0
8/7p/1p3p1P/4n3/3N4/2pK1P1P/1k6/8 w - -,0-1,1
8/5n1p/1p3p1P/8/3N4/2pK1P1P/1k6/8 b - -,0-1,2
8/5n1p/1p3p1P/8/3N4/2p2P1P/1k1K4/8 w - -,0-1,3
8/5n1p/1p3p1P/8/2pN4/5P1P/1k1K4/8 b - -,0-1,4
8/5n1p/1p3p1P/5N2/2p5/5P1P/1k1K4/8 w - -,0-1,5
8/5n1p/1p3p1P/5N2/2p5/1k3P1P/3K4/8 b - -,0-1,6
8/5n1p/1p3p1P/5N2/2p5/1k1K1P1P/8/8 w - -,0-1,7
8/5n1p/1p3p1P/2p2N2/8/1k1K1P1P/8/8 b - -,0-1,8
8/5n1p/1p3p1P/2p2N2/3K4/1k3P1P/8/8 w - -,0-1,9
8/5n1p/1pp2p1P/5N2/3K4/1k3P1P/8/8 b - -,0-1,10
8/5n1p/1pp2p1P/8/3K4/1k2NP1P/8/8 w - -,0-1,11
8/7p/1ppn1p1P/8/3K4/1k2NP1P/8/8 b - -,0-1,12
8/7p/1ppn1p1P/8/3K4/1k2N2P/5P2/8 w - -,0-1,13
8/7p/1ppn1p1P/8/3K4/k3N2P/5P2/8 b - -,0-1,14
8/7p/1ppn1p1P/8/2K5/k3N2P/5P2/8 w - -,0-1,15
4n3/7p/1pp2p1P/8/2K5/k3N2P/5P2/8 b - -,0-1,16
4n3/7p/1pp2p1P/8/2K3N1/k6P/5P2/8 w - -,0-1,17
4n3/7p/1pp2p1P/8/k1K3N1/7P/5P2/8 b - -,0-1,18
4n3/7p/1pp2p1P/8/k2K2N1/7P/5P2/8 w - -,0-1,19
4n3/7p/1pp2p1P/8/Pk1K2N1/7P/5P2/8 b - -,0-1,20
4n3/7p/1pp2p1P/8/Pk4N1/3K3P/5P2/8 w - -,0-1,21
8/7p/1ppn1p1P/8/Pk4N1/3K3P/5P2/8 b - -,0-1,22
8/7p/1ppn1p1P/8/Pk6/3K3P/5P1N/8 w - -,0-1,23
8/7p/1ppn1p1P/2k5/P7/3K3P/5P1N/8 b - -,0-1,24
8/7p/1ppn1p1P/2k5/P7/3K3P/5P2/5N2 w - -,0-1,25
8/7p/1ppn1p1P/3k4/P7/3K3P/5P2/5N2 b - -,0-1,26
8/7p/1ppn1p1P/3k4/P7/3K3P/3N1P2/8 w - -,0-1,27
8/7p/1ppn1p1P/4k3/P7/3K3P/3N1P2/8 b - -,0-1,28
8/7p/1ppn1p1P/4k3/P7/3K4/3N1P1P/8 w - -,0-1,29
8/7p/1pp2p1P/4kn2/P7/3K4/3N1P1P/8 b - -,0-1,30
8/7p/1pp2p1P/4kn2/P3N3/3K4/5P1P/8 w - -,0-1,31
8/7p/1pp2p1P/3k1n2/P3N3/3K4/5P1P/8 b - -,0-1,32
8/7p/1pp2p1P/3k1n2/P7/3K4/3N1P1P/8 w - -,0-1,33
8/7p/1pp1kp1P/5n2/P7/3K4/3N1P1P/8 b - -,0-1,34
8/7p/1pp1kp1P/5n2/P3N3/3K4/5P1P/8 w - -,0-1,35
8/6np/1pp1kp1P/8/P3N3/3K4/5P1P/8 b - -,0-1,36
8/6np/1pp1kp2/7P/P3N3/3K4/5P1P/8 w - -,0-1,37
8/7p/1pp1kp2/5n1P/P3N3/3K4/5P1P/8 b - -,0-1,38
8/7p/1pp1kp2/5n1P/P7/2NK4/5P1P/8 w - -,0-1,39
8/7p/1ppnkp2/7P/P7/2NK4/5P1P/8 b - -,0-1,40
8/7p/1ppnkp2/7P/P7/2N1K3/5P1P/8 w - -,0-1,41
8/2p4p/1p1nkp2/7P/P7/2N1K3/5P1P/8 b - -,0-1,42
8/2p4p/1p1nkp2/7P/P3N3/4K3/5P1P/8 w - -,0-1,43
8/1np4p/1p2kp2/7P/P3N3/4K3/5P1P/8 b - -,0-1,44
8/1np4p/1p2kp2/7P/P3NK2/8/5P1P/8 w - -,0-1,45
8/2p4p/1p2kp2/n6P/P3NK2/8/5P1P/8 b - -,0-1,46
8/2p4p/1p2kp2/n6P/P4K2/8/3N1P1P/8 w - -,0-1,47
8/1pp4p/4kp2/n6P/P4K2/8/3N1P1P/8 b - -,0-1,48
8/1pp4p/4kp2/n6P/5K2/P7/3N1P1P/8 w - -,0-1,49
8/1ppk3p/5p2/n6P/5K2/P7/3N1P1P/8 b - -,0-1,50
8/1ppk3p/5p2/n6P/5K2/P4N2/3r1P1P/8 w - -,0-1,51
8/1ppk3p/5p2/n2r3P/5K2/P4N2/3R1P1P/8 b - -,0-1,52
8/1ppk3p/5p2/n2r3P/5K2/P4N2/2R2P1P/8 w - -,0-1,53
8/1ppk3p/5p2/n6P/5K2/P4N2/2R2P1P/3r4 b - -,0-1,54
8/1ppk3p/5p2/n6P/8/P4NK1/2R2P1P/3r4 w - -,0-1,55
8/1ppk3p/2n2p2/P6P/8/P4NK1/2R2P1P/3r4 b - -,0-1,56
8/1ppk3p/2n2p2/p6P/1P6/P4NK1/2R2P1P/3r4 w - -,0-1,57
8/1ppk3p/p1n2p2/7P/1P6/P4NK1/2R2P1P/3r4 b - -,0-1,58
8/1ppk3p/p1n2p2/7P/1P6/P1R2NK1/5P1P/3r4 w - -,0-1,59
8/1ppk2pp/p1n2P2/7P/1P6/P1R2NK1/5P1P/3r4 b - -,0-1,60
8/1ppk2pp/p1n2p2/4P2P/1P6/P1R2NK1/5P1P/3r4 w - -,0-1,61
3n4/1ppk2pp/p4p2/4P2P/1P6/P1R2NK1/5P1P/3r4 b - -,0-1,62
3n4/1ppk2pp/p4p2/7P/1P2P3/P1R2NK1/5P1P/3r4 w - -,0-1,63
8/1ppk2pp/p1n2p2/7P/1P2P3/P1R2NK1/5P1P/3r4 b - -,0-1,64
8/1ppk2pp/p1n2p2/7P/1P2P3/P1R2N2/5PKP/3r4 w - -,0-1,65
4k3/1pp3pp/p1n2p2/7P/1P2P3/P1R2N2/5PKP/3r4 b - -,0-1,66
4k3/1pp3pp/p1n2p2/7P/1P2P3/2R2N2/P4PKP/3r4 w - -,0-1,67
5k2/1pp3pp/p1n2p2/7P/1P2P3/2R2N2/P4PKP/3r4 b - -,0-1,68
5k2/1pp3pp/p1n2p2/8/1P2P2P/2R2N2/P4PKP/3r4 w - -,0-1,69
5k2/ppp3pp/2n2p2/8/1P2P2P/2R2N2/P4PKP/3r4 b - -,0-1,70
5k2/ppp3pp/2n2p2/8/4P2P/2R2N2/PP3PKP/3r4 w - -,0-1,71
5k2/ppp3pp/2n2p2/3r4/4P2P/2R2N2/PP3PKP/8 b - -,0-1,72
5k2/ppp3pp/2n2p2/3r4/7P/2R2N2/PP2PPKP/8 w - -,0-1,73
5k2/ppp2ppp/2n5/3r4/7P/2R2N2/PP2PPKP/8 b - -,0-1,74
5k2/ppp2ppp/2n5/3r4/7P/5N2/PP2PPKP/2R5 w - -,0-1,75
6k1/ppp2ppp/2n5/3r4/7P/5N2/PP2PPKP/2R5 b - -,0-1,76
6k1/ppp2ppp/2n5/3r4/7P/5N2/PP2PPKP/7R w - -,0-1,77
3r2k1/ppp2ppp/2n5/3P4/7P/5N2/PP2PPKP/7R b - -,0-1,78
3r2k1/ppp2ppp/2n5/3b4/2P4P/5N2/PP2PPKP/7R w - -,0-1,79
3r2k1/ppp2ppp/2n5/3N4/2P1b2P/5N2/PP2PPKP/7R b - -,0-1,80
3r2k1/ppp2ppp/2n5/3N4/2P1b2P/5N2/PP2PP1P/5K1R w - -,0-1,81
3r2k1/ppp2ppp/2n5/3N1b2/2P4P/5N2/PP2PP1P/5K1R b - -,0-1,82
3r2k1/ppp2ppp/2n5/3N1b2/2P4P/8/PP2PP1P/5KNR w - -,0-1,83
r5k1/ppp2ppp/2n5/3N1b2/2P4P/8/PP2PP1P/5KNR b - -,0-1,84
r5k1/ppp2ppp/2n5/3N1b2/2P4n/6P1/PP2PP1P/5KNR w - -,0-1,85
r5k1/ppp2ppp/2n5/3N1b2/2P5/6P1/PP2PPnP/5KNR b - -,0-1,86
r5k1/ppp2ppp/2n5/3N1b2/8/6P1/PPP1PPnP/5KNR w - -,0-1,87
r1b3k1/ppp2ppp/2n5/3N4/8/6P1/PPP1PPnP/5KNR b - -,0-1,88
r1b3k1/ppp2ppp/2n5/3r4/8/2N3P1/PPP1PPnP/5KNR w - -,0-1,89
r1br2k1/ppp2ppp/2n5/3R4/8/2N3P1/PPP1PPnP/5KNR b - -,0-1,90
r1br2k1/ppp2ppp/2n5/3p4/8/2N3P1/PPP1PPnP/3R1KNR w - -,0-1,91
r1bB1rk1/ppp2ppp/2n5/3p4/8/2N3P1/PPP1PPnP/3R1KNR b - -,0-1,92
r1bB1rk1/ppp2ppp/2n5/3p4/8/2N3P1/PPP1PPnP/3RK1NR w K -,0-1,93
r1bB1rk1/ppp2ppp/2n5/3p4/5n2/2N3P1/PPP1PPBP/3RK1NR b K -,0-1,94
r1bq1rk1/ppp1Bppp/2n5/3p4/5n2/2N3P1/PPP1PPBP/3RK1NR w K -,0-1,95
r1bq1rk1/ppp1Bppp/2n5/3p3n/5Q2/2N3P1/PPP1PPBP/3RK1NR b K -,0-1,96
r1bq1rk1/ppp1bppp/2n5/3p2Bn/5Q2/2N3P1/PPP1PPBP/3RK1NR w K -,0-1,97
r1bq1rk1/ppp1bppp/2n2n2/3p2B1/5Q2/2N3P1/PPP1PPBP/3RK1NR b K -,0-1,98
r1bq1rk1/ppp1bppp/2n2n2/3p2B1/5Q2/2N3P1/PPP1PPBP/R3K1NR w KQ -,0-1,99
r1bqk2r/ppp1bppp/2n2n2/3p2B1/5Q2/2N3P1/PPP1PPBP/R3K1NR b KQkq -,0-1,100
r1bqk2r/ppp1bppp/2n2n2/3p2B1/5Q2/6P1/PPP1PPBP/RN2K1NR w KQkq -,0-1,101
r1bqkb1r/ppp2ppp/2n2n2/3p2B1/5Q2/6P1/PPP1PPBP/RN2K1NR b KQkq -,0-1,102
r1bqkb1r/ppp2ppp/2n2n2/3p2B1/3Q4/6P1/PPP1PPBP/RN2K1NR w KQkq -,0-1,103
rnbqkb1r/ppp2ppp/5n2/3p2B1/3Q4/6P1/PPP1PPBP/RN2K1NR b KQkq -,0-1,104
rnbqkb1r/ppp2ppp/5n2/3p4/3Q4/6P1/PPP1PPBP/RNB1K1NR w KQkq -,0-1,105
rnbqkbnr/ppp2ppp/8/3p4/3Q4/6P1/PPP1PPBP/RNB1K1NR b KQkq -,0-1,106
rnbqkbnr/ppp2ppp/8/3p4/3p4/6P1/PPP1PPBP/RNBQK1NR w KQkq -,0-1,107
rnbqkbnr/ppp2ppp/8/3pp3/3P4/6P1/PPP1PPBP/RNBQK1NR b KQkq -,0-1,108
rnbqkbnr/ppp2ppp/8/3pp3/8/6P1/PPPPPPBP/RNBQK1NR w KQkq -,0-1,109
rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPPBP/RNBQK1NR b KQkq -,0-1,110
rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq -,0-1,111
rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq -,0-1,112
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq -,0-1,113
8/2pn2kp/4bppN/p7/1b1pPBP1/2nq1P2/5RKP/2Q5 w - -,0-1,0
8/2pn2kp/4bppN/p7/1b1pPBP1/3q1P2/5RKP/1nQ5 b - -,0-1,1
8/2pn2kp/4bppN/p7/1b1pPBP1/3q1P2/5RKP/1n2Q3 w - -,0-1,2
8/2pn2kp/4bppN/p1b5/3pPBP1/3q1P2/5RKP/1n2Q3 b - -,0-1,3
8/2pn2kp/4bppN/p1b5/3pPBP1/3q1P2/5R1P/1n2Q1K1 w - -,0-1,4
8/2pn2kp/q3bppN/p1b5/3pPBP1/3P1P2/5R1P/1n2Q1K1 b - -,0-1,5
8/2pn2kp/q3bppN/p1b5/3pPBP1/3P1P2/3Q1R1P/1n4K1 w - -,0-1,6
8/2pn2kp/q3bppN/p1b5/3pPBP1/n2P1P2/3Q1R1P/6K1 b - -,0-1,7
8/2pn2kp/q3bppN/p1b5/3pPBP1/n2P1P2/2Q2R1P/6K1 w - -,0-1,8
8/2pn2kp/q3bppN/p1b5/3pPBP1/P2P1P2/2Q2R1P/1n4K1 b - -,0-1,9
8/2pn2kp/q3bppN/p1b5/3pPBP1/P2P1P2/3Q1R1P/1n4K1 w - -,0-1,10
8/2pn2kp/q3bppN/p1b5/3pPBP1/P1nP1P2/3Q1R1P/1R4K1 b - -,0-1,11
8/2pn2kp/q3bppN/p1b5/3pPBP1/P1nP1P2/3Q1R1P/Rr4K1 w - -,0-1,12
8/1rpn2kp/q3bppN/p1b5/3pPBP1/P1nP1P2/3Q1R1P/R5K1 b - -,0-1,13
8/1rpn2kp/q3bppN/p1b5/3pPBP1/P1nP1P2/2Q2R1P/R5K1 w - -,0-1,14
6k1/1rpn3p/q3bppN/p1b5/3pPBP1/P1nP1P2/2Q2R1P/R5K1 b - -,0-1,15
6k1/1rpn3p/q3bpp1/p1b2N2/3pPBP1/P1nP1P2/2Q2R1P/R5K1 w - -,0-1,16
6k1/1rpn2pp/q3bp2/p1b2N2/3pPBP1/P1nP1P2/2Q2R1P/R5K1 b - -,0-1,17
6k1/1rpn2pp/q3bp2/p1b2N2/3pPB2/P1nP1PP1/2Q2R1P/R5K1 w - -,0-1,18
6k1/1rpn1ppp/q3b3/p1b2N2/3pPB2/P1nP1PP1/2Q2R1P/R5K1 b - -,0-1,19
6k1/1rpn1ppp/q3b3/p1b5/3pPB1N/P1nP1PP1/2Q2R1P/R5K1 w - -,0-1,20
6k1/1rp2ppp/q3bn2/p1b5/3pPB1N/P1nP1PP1/2Q2R1P/R5K1 b - -,0-1,21
6k1/1rp2ppp/q3bn2/p1b5/3pPB2/P1nP1PP1/2Q2RNP/R5K1 w - -,0-1,22
6k1/1rp2ppp/q4n2/p1b5/3pPB2/P1nP1PPb/2Q2RNP/R5K1 b - -,0-1,23
6k1/1rp2ppp/q4n2/p1b5/3pPB1N/P1nP1PPb/2Q2R1P/R5K1 w - -,0-1,24
1r4k1/2p2ppp/q4n2/p1b5/3pPB1N/P1nP1PPb/2Q2R1P/R5K1 b - -,0-1,25
1r4k1/2p2ppp/q4n2/p1b5/3pP2N/P1nP1PPb/2Q2R1P/R1B3K1 w - -,0-1,26
1r4k1/1qp2ppp/5n2/p1b5/3pP2N/P1nP1PPb/2Q2R1P/R1B3K1 b - -,0-1,27
1r4k1/1qp2ppp/5n2/p1b5/3pP2N/P1nP1PPb/2Q4P/R1B2RK1 w - -,0-1,28
1r4k1/1qp2ppp/5n2/p1b5/3pP1bN/P1nP1PP1/2Q4P/R1B2RK1 b - -,0-1,29
1r4k1/1qp2ppp/5n2/p1b5/3pP1bN/P1nP2P1/2Q2P1P/R1B2RK1 w - -,0-1,30
1N2r1k1/1qp2ppp/5n2/p1b5/3pP1bN/P1nP2P1/2Q2P1P/R1B2RK1 b - -,0-1,31
1N2r1k1/1qp2ppp/5n2/p1b5/3pP1b1/P1nP1NP1/2Q2P1P/R1B2RK1 w - -,0-1,32
1N2r1k1/1qp2ppp/5n2/p1b2b2/3pP3/P1nP1NP1/2Q2P1P/R1B2RK1 b - e3,0-1,33
1N2r1k1/1qp2ppp/5n2/p1b2b2/3p4/P1nP1NP1/2Q1PP1P/R1B2RK1 w - -,0-1,34
1N2r1k1/1Bp2ppp/5n2/pqb2b2/3p4/P1nP1NP1/2Q1PP1P/R1B2RK1 b - -,0-1,35
1N2r1k1/1Bp2ppp/5n2/pqb2b2/3p4/P1nP1NP1/2Q1PP1P/R1B1K2R w KQ -,0-1,36
1N2r1k1/1Bpq1ppp/5n2/pPb2b2/3p4/P1nP1NP1/2Q1PP1P/R1B1K2R b KQ -,0-1,37
1r2r1k1/1Bpq1ppp/2N2n2/pPb2b2/3p4/P1nP1NP1/2Q1PP1P/R1B1K2R w KQ -,0-1,38
1r1qr1k1/1Bp2ppp/2N2n2/pPb2b2/3p4/P1nP1NP1/2Q1PP1P/R1B1K2R b KQ -,0-1,39
1r1qr1k1/1Bp2ppp/5n2/pPb1Nb2/3p4/P1nP1NP1/2Q1PP1P/R1B1K2R w KQ -,0-1,40
r2qr1k1/1Bp2ppp/5n2/pPb1Nb2/3p4/P1nP1NP1/2Q1PP1P/R1B1K2R b KQ -,0-1,41
r2qr1k1/1Bp2ppp/5n2/pPb1Nb2/3p4/P1nP2P1/2QNPP1P/R1B1K2R w KQ -,0-1,42
r2q1rk1/1Bp2ppp/5n2/pPb1Nb2/3p4/P1nP2P1/2QNPP1P/R1B1K2R b KQ -,0-1,43
r2q1rk1/1pp2ppp/5n2/pPb1Nb2/3p4/P1nP2P1/2QNPPBP/R1B1K2R w KQ -,0-1,44
r2q1rk1/1pp2ppp/5n2/pPbnNb2/3p4/P2P2P1/2QNPPBP/R1B1K2R b KQ -,0-1,45
r2q1rk1/1pp2ppp/5n2/pPbnNb2/3p4/P2P2P1/3NPPBP/RQB1K2R w KQ -,0-1,46
r2qk2r/1pp2ppp/5n2/pPbnNb2/3p4/P2P2P1/3NPPBP/RQB1K2R b KQkq -,0-1,47
r2qk2r/1pp2ppp/5n2/pPbnpb2/3p4/P2P1NP1/3NPPBP/RQB1K2R w KQkq -,0-1,48
r2qk2r/1pp2ppp/5n2/pPb1pb2/1n1p4/P2P1NP1/3NPPBP/RQB1K2R b KQkq -,0-1,49
r2qk2r/1pp2ppp/5n2/pPb1pb2/1n1p4/3P1NP1/P2NPPBP/RQB1K2R w KQkq -,0-1,50
r2qk2r/1pp1bppp/5n2/pPP1pb2/1n1p4/3P1NP1/P2NPPBP/RQB1K2R b KQkq -,0-1,51
r2qk2r/1pp1bppp/5n2/pPP1pb2/1n1p4/3P1NP1/P1QNPPBP/R1B1K2R w KQkq -,0-1,52
r2qk2r/1pp1bppp/2n2n2/pPP1pb2/3p4/3P1NP1/P1QNPPBP/R1B1K2R b KQkq -,0-1,53
r2qk2r/1pp1bppp/2n2n2/p1P1pb2/1P1p4/3P1NP1/P1QNPPBP/R1B1K2R w KQkq -,0-1,54
r2qk2r/ppp1bppp/2n2n2/2P1pb2/1P1p4/3P1NP1/P1QNPPBP/R1B1K2R b KQkq -,0-1,55
r2qk2r/ppp1bppp/2n2n2/2P1pb2/3p4/3P1NP1/PPQNPPBP/R1B1K2R w KQkq -,0-1,56
r2qk2r/pppbbppp/2n2n2/2P1p3/3p4/3P1NP1/PPQNPPBP/R1B1K2R b KQkq -,0-1,57
